cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1520897,CuGeO3,51,"{0: {'c': {'Cu': 1}}, 1: {'e': {'O': 1}}, 2: {'f': {'Ge': 1}}, 3: {'j': {'O': 1}}}",4,3.0,10.0,9
1530905,ErTaO4,13,"{0: {'e': {'Er': 1}}, 1: {'f': {'Ta': 1}}, 2: {'g': {'O': 1}}, 3: {'g': {'O': 1}}}",4,3.0,12.0,9
1535766,Ca3.596Nd0.4F8.392,225,"{0: {'a': {'Nd': 0.1, 'Ca': 0.899}}, 1: {'c': {'F': 0.883}}, 2: {'f': {'F': 0.025}}, 3: {'i': {'F': 0.011}}}",4,3.0,12.388,9
1524096,TlSbO3,182,"{0: {'b': {'Sb': 1}}, 1: {'c': {'Sb': 1}}, 2: {'f': {'Tl': 1}}, 3: {'i': {'O': 1}}}",4,3.0,20.0,9
2300049,Ce12.8Gd19.2O54.56,206,"{0: {'a': {'Gd': 0.6, 'Ce': 0.4}}, 1: {'c': {'O': 0.56}}, 2: {'d': {'Gd': 0.6, 'Ce': 0.4}}, 3: {'e': {'O': 0.95}}}",4,3.0,86.56,9
1529277,Ca1Yb0.45Gd1.5Er0.05W4O16,15,"{0: {'e': {'Ca': 0.25, 'Gd': 0.375, 'Yb': 0.113, 'Er': 0.013}}, 1: {'e': {'W': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,6.0,23.004,9
1534705,Pb7.5S0.5Cl2O8,139,"{0: {'b': {'Cl': 1}}, 1: {'e': {'S': 0.062, 'Pb': 0.938}}, 2: {'e': {'S': 0.062, 'Pb': 0.938}}, 3: {'g': {'O': 1}}}",4,4.0,18.0,9
2013920,KP(HO)2,15,"{0: {'e': {'K': 1}}, 1: {'e': {'P': 1}}, 2: {'f': {'H': 1}}, 3: {'f': {'O': 1}}}",4,4.0,24.0,9
1011142,NaCaNb2O6F,227,"{0: {'a': {'F-': 1}}, 1: {'c': {'Na+': 0.5, 'Ca2+': 0.5}}, 2: {'d': {'Nb5+': 1}}, 3: {'f': {'O2-': 1}}}",4,5.0,88.0,9
2003934,Sc2Sn5,141,"{0: {'c': {'Sn': 1}}, 1: {'h': {'Sc': 1}}, 2: {'h': {'Sn': 1}}, 3: {'h': {'Sn': 1}}}",4,2.0,56.0,9
1008853,K4CdAs2,166,"{0: {'a': {'Cd2+': 1}}, 1: {'c': {'K+': 1}}, 2: {'c': {'K+': 1}}, 3: {'c': {'As3-': 1}}}",4,3.0,21.0,9
2008660,Ba5Sb4,64,"{0: {'a': {'Ba': 1}}, 1: {'d': {'Sb': 1}}, 2: {'f': {'Sb': 1}}, 3: {'g': {'Ba': 1}}}",4,2.0,36.0,9
4302344,Cr4Co1.92Se8,12,"{0: {'a': {'Co': 0.96}}, 1: {'i': {'Cr': 1}}, 2: {'i': {'Se': 1}}, 3: {'i': {'Se': 1}}}",4,3.0,13.92,9
8104439,Sn2Rh,139,"{0: {'b': {'Rh': 1}}, 1: {'d': {'Sn': 1}}, 2: {'e': {'Rh': 1}}, 3: {'n': {'Sn': 0.5}}}",4,2.0,18.0,9
7222750,SeBr,14,"{0: {'e': {'Se': 1}}, 1: {'e': {'Se': 1}}, 2: {'e': {'Br': 1}}, 3: {'e': {'Br': 1}}}",4,2.0,16.0,9
1537503,Bi12Se0.72S8.28,166,"{0: {'a': {'S': 0.92, 'Se': 0.08}}, 1: {'c': {'Bi': 1}}, 2: {'c': {'Bi': 1}}, 3: {'c': {'S': 0.92, 'Se': 0.08}}}",4,3.0,21.0,9
1539716,U(Fe5Si)2,139,"{0: {'a': {'U': 1}}, 1: {'f': {'Si': 0.385, 'Fe': 0.615}}, 2: {'i': {'Fe': 1}}, 3: {'j': {'Si': 0.115, 'Fe': 0.885}}}",4,3.0,26.0,9
1528690,Mg2.76Ti6Zn3.24O18,148,"{0: {'c': {'Mg': 0.46}}, 1: {'c': {'Ti': 1}}, 2: {'c': {'Zn': 0.54}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,9
2310349,CsCu2Cl3,63,"{0: {'c': {'Cs': 1}}, 1: {'c': {'Cl': 1}}, 2: {'e': {'Cu': 1}}, 3: {'g': {'Cl': 1}}}",4,3.0,24.0,9
8100802,Cs1.728Nb0.6W5.4O18,193,"{0: {'b': {'Cs': 0.864}}, 1: {'f': {'O': 1}}, 2: {'g': {'W': 0.9, 'Nb': 0.1}}, 3: {'j': {'O': 1}}}",4,4.0,25.728,9
2107102,YbHO2,11,"{0: {'e': {'Yb': 1}}, 1: {'e': {'H': 1}}, 2: {'e': {'O': 1}}, 3: {'e': {'O': 1}}}",4,3.0,8.0,9
7222791,YbIn5Ir,123,"{0: {'a': {'Yb': 1}}, 1: {'b': {'Ir': 1}}, 2: {'c': {'In': 1}}, 3: {'i': {'In': 1}}}",4,3.0,7.0,9
1524672,Gd0.67Co5.666,191,"{0: {'a': {'Gd': 0.67}}, 1: {'c': {'Co': 1}}, 2: {'e': {'Co': 0.333}}, 3: {'g': {'Co': 1}}}",4,2.0,6.336,9
4345176,V4.92P4O20,141,"{0: {'a': {'P': 1}}, 1: {'b': {'O': 1}}, 2: {'d': {'V': 0.615}}, 3: {'h': {'O': 1}}}",4,3.0,28.92,9
2310204,Ta9Pd19.44Rh7.56,166,"{0: {'a': {'Ta': 1}}, 1: {'c': {'Ta': 1}}, 2: {'e': {'Pd': 0.72, 'Rh': 0.28}}, 3: {'h': {'Pd': 0.72, 'Rh': 0.28}}}",4,3.0,36.0,9
9006404,AlPO4,154,"{0: {'a': {'P': 1}}, 1: {'b': {'Al': 1}}, 2: {'c': {'O': 1}}, 3: {'c': {'O': 1}}}",4,3.0,18.0,9
1521224,Tb1.396Y0.604Ni4B4C2,139,"{0: {'a': {'C': 1}}, 1: {'b': {'Tb': 0.698, 'Y': 0.302}}, 2: {'d': {'Ni': 1}}, 3: {'e': {'B': 1}}}",4,5.0,12.0,9
1540766,RbC10,204,"{0: {'e': {'Rb': 1}}, 1: {'g': {'C': 1}}, 2: {'h': {'C': 1}}, 3: {'h': {'C': 1}}}",4,2.0,132.0,9
1537210,ZrGaRh,189,"{0: {'c': {'Rh': 1}}, 1: {'e': {'Rh': 0.5}}, 2: {'f': {'Ga': 1}}, 3: {'g': {'Zr': 1}}}",4,3.0,9.0,9
2310717,TlF,28,"{0: {'c': {'Tl': 1}}, 1: {'c': {'Tl': 1}}, 2: {'c': {'F': 1}}, 3: {'c': {'F': 1}}}",4,2.0,8.0,9
4001931,Zn40.136Co11.36,217,"{0: {'c': {'Zn': 0.937}}, 1: {'c': {'Co': 1}}, 2: {'e': {'Co': 0.28, 'Zn': 0.72}}, 3: {'g': {'Zn': 1}}}",4,2.0,51.496,9
1531463,Sn(HgSe2)2,82,"{0: {'b': {'Hg': 1}}, 1: {'c': {'Hg': 1}}, 2: {'d': {'Sn': 1}}, 3: {'g': {'Se': 1}}}",4,3.0,14.0,9
1521240,Ga8Bi15.12Sb8O54.72,227,"{0: {'b': {'O': 0.84}}, 1: {'c': {'Ga': 0.5, 'Sb': 0.5}}, 2: {'d': {'Bi': 0.945}}, 3: {'f': {'O': 1}}}",4,4.0,85.84,9
1527474,Dy(VFe5)2,139,"{0: {'a': {'Dy': 1}}, 1: {'f': {'Fe': 1}}, 2: {'i': {'Fe': 0.5, 'V': 0.5}}, 3: {'j': {'Fe': 1}}}",4,3.0,26.0,9
1528849,Li7IN2,227,"{0: {'a': {'Li': 1}}, 1: {'b': {'I': 1}}, 2: {'d': {'N': 1}}, 3: {'f': {'Li': 1}}}",4,3.0,80.0,9
1521497,NiH6(BrN)2,65,"{0: {'a': {'Ni': 1}}, 1: {'h': {'Br': 1}}, 2: {'i': {'N': 1}}, 3: {'r': {'H': 0.75}}}",4,4.0,22.0,9
1526509,PrBi2BrO4,123,"{0: {'a': {'Pr': 1}}, 1: {'b': {'Br': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
2104413,SrH2(CO2)2,141,"{0: {'a': {'Sr': 1}}, 1: {'h': {'H': 0.5}}, 2: {'h': {'C': 0.5}}, 3: {'h': {'O': 1}}}",4,4.0,36.0,9
1523050,Tl4SnTe3,140,"{0: {'a': {'Te': 1}}, 1: {'c': {'Sn': 1}}, 2: {'h': {'Te': 1}}, 3: {'l': {'Tl': 1}}}",4,3.0,32.0,9
1511618,LiB3,127,"{0: {'e': {'B': 1}}, 1: {'f': {'Li': 0.198}}, 2: {'h': {'Li': 0.802}}, 3: {'i': {'B': 1}}}",4,2.0,16.0,9
1527392,Ca2.88Cd3Sn3,189,"{0: {'b': {'Sn': 1}}, 1: {'c': {'Sn': 1}}, 2: {'f': {'Cd': 1}}, 3: {'g': {'Ca': 0.96}}}",4,3.0,8.88,9
1523318,AlAu,11,"{0: {'e': {'Al': 1}}, 1: {'e': {'Al': 1}}, 2: {'e': {'Au': 1}}, 3: {'e': {'Au': 1}}}",4,2.0,8.0,9
1009035,Cr5B3,140,"{0: {'a': {'B0+': 1}}, 1: {'c': {'Cr0+': 1}}, 2: {'h': {'B0+': 1}}, 3: {'l': {'Cr0+': 1}}}",4,2.0,32.0,9
4320644,IO2F,19,"{0: {'a': {'I': 1}}, 1: {'a': {'O': 1}}, 2: {'a': {'O': 1}}, 3: {'a': {'F': 1}}}",4,3.0,16.0,9
1522373,Ga30.08Ni8,197,"{0: {'c': {'Ga': 0.94}}, 1: {'c': {'Ni': 1}}, 2: {'d': {'Ga': 0.94}}, 3: {'e': {'Ga': 0.94}}}",4,2.0,38.08,9
1529683,Na1.8Ti6S12,166,"{0: {'c': {'Na': 0.3}}, 1: {'c': {'Ti': 1}}, 2: {'c': {'S': 1}}, 3: {'c': {'S': 1}}}",4,3.0,19.8,9
4110939,HoTe3,63,"{0: {'c': {'Ho': 1}}, 1: {'c': {'Te': 1}}, 2: {'c': {'Te': 1}}, 3: {'c': {'Te': 1}}}",4,2.0,16.0,9
1539642,Tl4CdI6,128,"{0: {'a': {'Cd': 1}}, 1: {'e': {'I': 1}}, 2: {'g': {'Tl': 1}}, 3: {'h': {'I': 1}}}",4,3.0,22.0,9
9009564,Fe(SbO2)2,135,"{0: {'d': {'Fe': 1}}, 1: {'g': {'O': 1}}, 2: {'h': {'Sb': 1}}, 3: {'h': {'O': 1}}}",4,3.0,28.0,9
1511059,Co12.48Re11.52B8,86,"{0: {'g': {'Co': 0.52, 'Re': 0.48}}, 1: {'g': {'Co': 0.52, 'Re': 0.48}}, 2: {'g': {'Co': 0.52, 'Re': 0.48}}, 3: {'g': {'B': 1}}}",4,3.0,32.0,9
1532898,LaYbSe3,63,"{0: {'a': {'Yb': 1}}, 1: {'c': {'La': 1}}, 2: {'c': {'Se': 1}}, 3: {'f': {'Se': 1}}}",4,3.0,20.0,9
1509211,AgBF5,85,"{0: {'a': {'B': 1}}, 1: {'c': {'Ag': 1}}, 2: {'c': {'F': 1}}, 3: {'g': {'F': 1}}}",4,3.0,14.0,9
1527103,Mn2.874Fe3.126As0.6P2.4,189,"{0: {'b': {'As': 0.2, 'P': 0.8}}, 1: {'c': {'As': 0.2, 'P': 0.8}}, 2: {'f': {'Mn': 0.043, 'Fe': 0.957}}, 3: {'g': {'Mn': 0.915, 'Fe': 0.085}}}",4,4.0,9.0,9
1535301,Na2Ti3Cl8,166,"{0: {'c': {'Na': 1}}, 1: {'c': {'Cl': 1}}, 2: {'e': {'Ti': 1}}, 3: {'h': {'Cl': 1}}}",4,3.0,39.0,9
1526469,K2Sn(HO)6,148,"{0: {'a': {'Sn': 1}}, 1: {'c': {'K': 1}}, 2: {'f': {'H': 1}}, 3: {'f': {'O': 1}}}",4,4.0,45.0,9
1005052,BaCa4(CuN2)2,130,"{0: {'c': {'Ba2+': 1}}, 1: {'f': {'Cu+': 1}}, 2: {'g': {'Ca2+': 1}}, 3: {'g': {'N3-': 1}}}",4,4.0,44.0,9
1534562,Eu2C(NCl)2,12,"{0: {'c': {'C': 1}}, 1: {'i': {'Eu': 1}}, 2: {'i': {'N': 1}}, 3: {'i': {'Cl': 1}}}",4,4.0,14.0,9
1008692,Bi0.48Pb3.6O0.4096F7.5904,225,"{0: {'a': {'Pb2+': 0.9}}, 1: {'c': {'O2-': 0.05, 'F-': 0.92}}, 2: {'e': {'Bi3+': 0.02}}, 3: {'i': {'O2-': 0.0, 'F-': 0.005}}}",4,4.0,12.08,9
1511027,CeBO3,11,"{0: {'e': {'Ce': 1}}, 1: {'e': {'B': 1}}, 2: {'e': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,10.0,9
1007035,Ag2CO3,11,"{0: {'e': {'C4+': 1}}, 1: {'e': {'O2-': 1}}, 2: {'f': {'Ag+': 1}}, 3: {'f': {'O2-': 1}}}",4,3.0,12.0,9
1530865,V(CrC)2,63,"{0: {'b': {'C': 1}}, 1: {'c': {'V': 1}}, 2: {'c': {'C': 1}}, 3: {'f': {'Cr': 1}}}",4,3.0,20.0,9
7221521,LuCuS2,62,"{0: {'c': {'Lu': 1}}, 1: {'c': {'Cu': 1}}, 2: {'c': {'S': 1}}, 3: {'c': {'S': 1}}}",4,3.0,16.0,9
1000027,MgSO4,63,"{0: {'a': {'Mg2+': 1}}, 1: {'c': {'S6+': 1}}, 2: {'f': {'O2-': 1}}, 3: {'g': {'O2-': 1}}}",4,3.0,24.0,9
1521895,Fe6.64P3.92O20,141,"{0: {'a': {'P': 0.98}}, 1: {'b': {'O': 1}}, 2: {'d': {'Fe': 0.83}}, 3: {'h': {'O': 1}}}",4,3.0,30.56,9
1541132,Ba(Cu2As)4,87,"{0: {'a': {'Ba': 1}}, 1: {'h': {'Cu': 1}}, 2: {'h': {'Cu': 1}}, 3: {'h': {'As': 1}}}",4,3.0,26.0,9
8103393,YbAgGe,189,"{0: {'a': {'Ge': 1}}, 1: {'d': {'Ge': 1}}, 2: {'f': {'Yb': 1}}, 3: {'g': {'Ag': 1}}}",4,3.0,9.0,9
1528989,La2Hf2O7,227,"{0: {'b': {'O': 1}}, 1: {'c': {'La': 1}}, 2: {'d': {'Hf': 1}}, 3: {'f': {'O': 1}}}",4,3.0,88.0,9
4343932,Na10EuSn12,217,"{0: {'a': {'Eu': 1}}, 1: {'c': {'Na': 1}}, 2: {'d': {'Na': 1}}, 3: {'g': {'Sn': 1}}}",4,3.0,46.0,9
1526691,Hf2CuSb3,115,"{0: {'a': {'Cu': 1}}, 1: {'b': {'Sb': 1}}, 2: {'g': {'Hf': 1}}, 3: {'g': {'Sb': 1}}}",4,3.0,6.0,9
4118241,Ca2Mn0.2Ni1.8Ge2H2,129,"{0: {'a': {'H': 1}}, 1: {'b': {'Mn': 0.1, 'Ni': 0.9}}, 2: {'c': {'Ca': 1}}, 3: {'c': {'Ge': 1}}}",4,5.0,8.0,9
1525155,Y12.006Zr8.994O36,148,"{0: {'a': {'Zr': 1}}, 1: {'f': {'Zr': 0.333, 'Y': 0.667}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,57.0,9
1530276,Cs3Cr2I9,167,"{0: {'c': {'Cr': 1}}, 1: {'e': {'Cs': 1}}, 2: {'e': {'I': 1}}, 3: {'f': {'I': 1}}}",4,3.0,84.0,9
4031219,Cu3(BrN)4,139,"{0: {'a': {'Cu': 1}}, 1: {'d': {'Cu': 1}}, 2: {'h': {'N': 1}}, 3: {'j': {'Br': 1}}}",4,3.0,22.0,9
4002237,Mn3In2Sb3O14,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Mn': 0.25, 'Sb': 0.75}}, 2: {'d': {'Mn': 0.5, 'In': 0.5}}, 3: {'f': {'O': 1}}}",4,4.0,88.0,9
1525964,BC2N,25,"{0: {'a': {'C': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'C': 1}}, 3: {'d': {'N': 1}}}",4,3.0,4.0,9
2105411,Zr2B7.52Ir6,176,"{0: {'b': {'B': 0.76}}, 1: {'d': {'Zr': 1}}, 2: {'h': {'B': 1}}, 3: {'h': {'Ir': 1}}}",4,3.0,15.52,9
2310627,AgCSN,15,"{0: {'f': {'Ag': 1}}, 1: {'f': {'C': 1}}, 2: {'f': {'S': 1}}, 3: {'f': {'N': 1}}}",4,4.0,32.0,9
1541455,Ti3Fe3O,227,"{0: {'c': {'Fe': 1}}, 1: {'d': {'O': 1}}, 2: {'e': {'Fe': 1}}, 3: {'f': {'Ti': 1}}}",4,3.0,112.0,9
1523902,MnPd3,139,"{0: {'c': {'Pd': 1}}, 1: {'d': {'Pd': 1}}, 2: {'e': {'Mn': 1}}, 3: {'e': {'Pd': 1}}}",4,2.0,16.0,9
1008191,NaFeO2,33,"{0: {'a': {'Na+': 1}}, 1: {'a': {'Fe3+': 1}}, 2: {'a': {'O2-': 1}}, 3: {'a': {'O2-': 1}}}",4,3.0,16.0,9
1521221,Y2MnSbO7,227,"{0: {'a': {'O': 1}}, 1: {'c': {'Y': 1}}, 2: {'d': {'Mn': 0.5, 'Sb': 0.5}}, 3: {'f': {'O': 1}}}",4,4.0,88.0,9
4114282,FeN3ClO3,186,"{0: {'b': {'Fe': 1}}, 1: {'b': {'Cl': 1}}, 2: {'c': {'N': 1}}, 3: {'c': {'O': 1}}}",4,4.0,16.0,9
1008358,D48.032Th8Zr16,227,"{0: {'b': {'Th2+': 1}}, 1: {'c': {'Zr2+': 1}}, 2: {'e': {'D-': 0.598}}, 3: {'g': {'D-': 0.301}}}",4,3.0,72.032,9
1523424,ZrTiSe4,10,"{0: {'a': {'Ti': 1}}, 1: {'h': {'Zr': 1}}, 2: {'m': {'Se': 1}}, 3: {'n': {'Se': 1}}}",4,3.0,6.0,9
1511181,Ho2B1.9998O5.9998,194,"{0: {'a': {'Ho': 1}}, 1: {'f': {'O': 1}}, 2: {'h': {'B': 0.333}}, 3: {'h': {'O': 0.333}}}",4,3.0,9.996,9
7206570,ZnNi(CN)4,131,"{0: {'d': {'Ni': 1}}, 1: {'e': {'Zn': 1}}, 2: {'o': {'C': 1}}, 3: {'o': {'N': 1}}}",4,4.0,20.0,9
1522704,Ti2Ga3,83,"{0: {'a': {'Ga': 1}}, 1: {'d': {'Ga': 1}}, 2: {'j': {'Ga': 1}}, 3: {'k': {'Ti': 1}}}",4,2.0,10.0,9
1529897,Cs3.2Ta16Bi6.4O51.2,227,"{0: {'a': {'Cs': 0.4, 'O': 0.4}}, 1: {'c': {'Bi': 0.4}}, 2: {'d': {'Ta': 1}}, 3: {'f': {'O': 1}}}",4,4.0,76.8,9
2310255,Nb14.512Re43.488,217,"{0: {'a': {'Nb': 1}}, 1: {'c': {'Nb': 1}}, 2: {'g': {'Re': 0.812, 'Nb': 0.188}}, 3: {'g': {'Re': 1}}}",4,2.0,58.0,9
2102145,Yb2.889Mn3Fe3O11.82,166,"{0: {'a': {'Yb': 0.963}}, 1: {'c': {'Mn': 0.5, 'Fe': 0.5}}, 2: {'c': {'O': 1}}, 3: {'c': {'O': 0.97}}}",4,4.0,20.709,9
4000633,Gd2Ni1.262Sb4,129,"{0: {'a': {'Ni': 0.631}}, 1: {'b': {'Sb': 1}}, 2: {'c': {'Gd': 1}}, 3: {'c': {'Sb': 1}}}",4,3.0,7.262,9
1525242,Rb2PbO3,62,"{0: {'c': {'Pb': 1}}, 1: {'c': {'O': 1}}, 2: {'d': {'Rb': 1}}, 3: {'d': {'O': 1}}}",4,3.0,24.0,9
9015447,LiP,14,"{0: {'e': {'Li': 1}}, 1: {'e': {'Li': 1}}, 2: {'e': {'P': 1}}, 3: {'e': {'P': 1}}}",4,2.0,16.0,9
4124515,Na2.85Zr6S5.508N6,166,"{0: {'a': {'Na': 0.95}}, 1: {'c': {'Zr': 1}}, 2: {'c': {'S': 0.918}}, 3: {'c': {'N': 1}}}",4,4.0,20.358,9
1541813,Ba8U2.668In1.064Fe4.268O24,205,"{0: {'a': {'Fe': 0.3, 'In': 0.033, 'U': 0.667}}, 1: {'b': {'Fe': 0.767, 'In': 0.233}}, 2: {'c': {'Ba': 1}}, 3: {'d': {'O': 1}}}",4,5.0,40.0,9
1510767,SiB2Mo5,140,"{0: {'a': {'Si': 1}}, 1: {'c': {'Mo': 1}}, 2: {'h': {'B': 1}}, 3: {'l': {'Mo': 1}}}",4,3.0,32.0,9
1534499,Rb12.006K5.994C6O18F6,167,"{0: {'a': {'C': 1}}, 1: {'b': {'F': 1}}, 2: {'e': {'K': 0.333, 'Rb': 0.667}}, 3: {'e': {'O': 1}}}",4,5.0,48.0,9
1530253,Ca3.28Th0.72F9.344,225,"{0: {'a': {'Ca': 0.82, 'Th': 0.18}}, 1: {'c': {'F': 0.72}}, 2: {'f': {'F': 0.064}}, 3: {'f': {'F': 0.048}}}",4,3.0,13.344,9
2012559,CsH3O2,141,"{0: {'a': {'Cs': 1}}, 1: {'b': {'H': 1}}, 2: {'d': {'H': 1}}, 3: {'e': {'O': 1}}}",4,3.0,24.0,9
1010628,Ag2S(NO)4,114,"{0: {'a': {'S6+': 1}}, 1: {'d': {'Ag+': 1}}, 2: {'e': {'N3-': 1}}, 3: {'e': {'O2-': 1}}}",4,4.0,22.0,9
1537674,Si3Mo5,140,"{0: {'a': {'Si': 1}}, 1: {'b': {'Mo': 1}}, 2: {'h': {'Si': 1}}, 3: {'k': {'Mo': 1}}}",4,2.0,32.0,9
1523294,Ni3Sn2,62,"{0: {'c': {'Ni': 1}}, 1: {'c': {'Sn': 1}}, 2: {'c': {'Sn': 1}}, 3: {'d': {'Ni': 1}}}",4,2.0,20.0,9
1008244,GaTe4(MoSe)4,216,"{0: {'a': {'Ga3+': 1}}, 1: {'e': {'Te2-': 1}}, 2: {'e': {'Mo3.25+': 1}}, 3: {'e': {'Se2-': 1}}}",4,4.0,52.0,9
1001777,U2Ta2O7,227,"{0: {'a': {'O2-': 1}}, 1: {'c': {'U4+': 1}}, 2: {'d': {'Ta3+': 1}}, 3: {'f': {'O2-': 1}}}",4,3.0,88.0,9
1537450,CaAs,189,"{0: {'e': {'As': 1}}, 1: {'f': {'Ca': 1}}, 2: {'g': {'Ca': 1}}, 3: {'h': {'As': 1}}}",4,2.0,12.0,9
1526830,YCuS2,62,"{0: {'c': {'Y': 1}}, 1: {'c': {'Cu': 1}}, 2: {'c': {'S': 1}}, 3: {'c': {'S': 1}}}",4,3.0,16.0,9
9007499,Ba0.8Ti8O16,87,"{0: {'b': {'Ba': 0.4}}, 1: {'h': {'Ti': 1}}, 2: {'h': {'O': 1}}, 3: {'h': {'O': 1}}}",4,3.0,24.8,9
1532246,Na1.302Li0.46Ti1.54O4,194,"{0: {'a': {'Ti': 0.77, 'Li': 0.23}}, 1: {'b': {'Na': 0.29}}, 2: {'d': {'Na': 0.361}}, 3: {'f': {'O': 1}}}",4,4.0,7.302,9
1537377,In2HgSe4,82,"{0: {'a': {'Hg': 1}}, 1: {'b': {'In': 1}}, 2: {'d': {'In': 1}}, 3: {'g': {'Se': 1}}}",4,3.0,14.0,9
1001057,Ta14Tl14.0008W2O48,227,"{0: {'a': {'Tl+': 0.072}}, 1: {'d': {'W6+': 0.125, 'Ta5+': 0.875}}, 2: {'e': {'Tl+': 0.419}}, 3: {'f': {'O2-': 1}}}",4,4.0,77.984,9
4123670,GeS2,217,"{0: {'f': {'S': 1}}, 1: {'g': {'S': 1}}, 2: {'h': {'Ge': 1}}, 3: {'h': {'S': 1}}}",4,2.0,144.0,9
4000753,Ta16Ga4Te11.04Se20.96,216,"{0: {'a': {'Ga': 1}}, 1: {'e': {'Ta': 1}}, 2: {'e': {'Te': 0.69, 'Se': 0.31}}, 3: {'e': {'Se': 1}}}",4,4.0,52.0,9
1537449,SrP,189,"{0: {'e': {'P': 1}}, 1: {'f': {'Sr': 1}}, 2: {'g': {'Sr': 1}}, 3: {'h': {'P': 1}}}",4,2.0,12.0,9
7222749,SCl,43,"{0: {'b': {'S': 1}}, 1: {'b': {'S': 1}}, 2: {'b': {'Cl': 1}}, 3: {'b': {'Cl': 1}}}",4,2.0,64.0,9
1521016,Sr(Cu2As)2,166,"{0: {'a': {'Sr': 1}}, 1: {'c': {'Cu': 1}}, 2: {'c': {'Cu': 1}}, 3: {'c': {'As': 1}}}",4,3.0,21.0,9
1538487,TaCo3,166,"{0: {'a': {'Ta': 1}}, 1: {'c': {'Ta': 1}}, 2: {'e': {'Co': 1}}, 3: {'h': {'Co': 1}}}",4,2.0,36.0,9
1001095,Ba2UCrO6,205,"{0: {'a': {'U5+': 0.96, 'Cr3+': 0.04}}, 1: {'b': {'U5+': 0.04, 'Cr3+': 0.96}}, 2: {'c': {'Ba2+': 1}}, 3: {'d': {'O2-': 1}}}",4,4.0,40.0,9
1527205,BaMoO4,88,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Mo': 1}}, 2: {'f': {'O': 0.5}}, 3: {'f': {'O': 0.5}}}",4,3.0,24.0,9
4124103,NdTe3,40,"{0: {'b': {'Nd': 1}}, 1: {'b': {'Te': 1}}, 2: {'b': {'Te': 1}}, 3: {'b': {'Te': 1}}}",4,2.0,16.0,9
1533080,Nd2Si4Ni0.4Ru1.2,11,"{0: {'e': {'Nd': 1}}, 1: {'e': {'Si': 1}}, 2: {'e': {'Si': 1}}, 3: {'e': {'Ni': 0.2, 'Ru': 0.6}}}",4,4.0,7.6,9
2310811,U3O8,162,"{0: {'a': {'U': 1}}, 1: {'c': {'U': 1}}, 2: {'d': {'O': 1}}, 3: {'k': {'O': 1}}}",4,2.0,11.0,9
9008194,Fe2NiP,82,"{0: {'g': {'Fe': 1}}, 1: {'g': {'Ni': 0.333, 'Fe': 0.667}}, 2: {'g': {'Ni': 0.667, 'Fe': 0.333}}, 3: {'g': {'P': 1}}}",4,3.0,32.0,9
1527559,SmZn12,139,"{0: {'a': {'Sm': 1}}, 1: {'f': {'Zn': 1}}, 2: {'i': {'Zn': 1}}, 3: {'j': {'Zn': 1}}}",4,2.0,26.0,9
4322259,BaMg4Si3,123,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Si': 1}}, 2: {'h': {'Si': 1}}, 3: {'i': {'Mg': 1}}}",4,3.0,8.0,9
4030879,Y12.8Mg3.2Ti16O54.4016,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Ti': 1}}, 2: {'d': {'Mg': 0.2, 'Y': 0.8}}, 3: {'f': {'O': 0.967}}}",4,4.0,86.416,9
1536649,Ba(AlTe2)2,125,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Al': 1}}, 2: {'d': {'Al': 1}}, 3: {'m': {'Te': 1}}}",4,3.0,14.0,9
1008097,Bi0.6Pb3.4F8.6,225,"{0: {'a': {'Bi3+': 0.15, 'Pb2+': 0.85}}, 1: {'c': {'F-': 0.855}}, 2: {'f': {'F-': 0.01}}, 3: {'i': {'F-': 0.03}}}",4,3.0,12.6,9
4000775,V5Cr3(GaSe8)2,216,"{0: {'a': {'Ga': 1}}, 1: {'e': {'V': 0.625, 'Cr': 0.375}}, 2: {'e': {'Se': 1}}, 3: {'e': {'Se': 1}}}",4,4.0,52.0,9
4002248,Yb2Mn3Sb3O14,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Mn': 0.25, 'Sb': 0.75}}, 2: {'d': {'Mn': 0.5, 'Yb': 0.5}}, 3: {'f': {'O': 1}}}",4,4.0,88.0,9
2106848,K2UF6,189,"{0: {'a': {'U': 1}}, 1: {'d': {'K': 1}}, 2: {'f': {'F': 1}}, 3: {'g': {'F': 1}}}",4,3.0,9.0,9
4001929,Zn42.568Co9.32,217,"{0: {'c': {'Zn': 0.986}}, 1: {'c': {'Co': 1}}, 2: {'e': {'Co': 0.11, 'Zn': 0.89}}, 3: {'g': {'Zn': 1}}}",4,2.0,51.888,9
